RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ZeroBalance_Highsalary_Flag,Product_Engagement_Score,Balance_to_Salary_Ratio
2063,15724443,Taylor,515.5,Germany,Female,26.0,3,122084.63,1,0,1,1632.4624999999942,0,0,2,74.78556475263625
2064,15571305,Stephenson,515.5,Germany,Female,26.0,1,103060.63,1,1,0,1632.4624999999942,1,0,2,63.132004563657894
2065,15569503,Yeh,515.5,France,Male,26.0,6,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2066,15581840,DeRose,515.5,France,Male,26.0,8,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
2067,15772262,Vavilov,515.5,Germany,Male,26.0,9,110483.86,1,1,1,1632.4624999999942,0,0,3,67.67926368905894
2068,15767794,Browne,515.5,France,Male,26.0,9,120718.28,1,1,1,1632.4624999999942,0,0,3,73.948577685552
2069,15629338,Collingridge de Tourcey,515.5,Spain,Female,26.0,2,36566.96,1,1,0,1632.4624999999942,1,0,2,22.39987748570036
2070,15790379,Rowe,515.5,Germany,Male,26.0,8,108601.0,1,1,1,1632.4624999999942,0,0,3,66.52587731724336
2071,15750684,Jibunoh,515.5,France,Female,26.0,4,0.0,1,1,0,1632.4624999999942,1,0,2,0.0
2072,15697214,Korovin,515.5,Spain,Female,26.0,5,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2073,15711015,Hammonds,515.5,France,Male,26.0,4,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2074,15573309,Ward,515.5,Spain,Female,26.0,2,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
2075,15805303,Olisanugo,515.5,Germany,Male,26.0,1,141136.62,1,1,0,1632.4624999999942,1,0,2,86.45627081785983
2076,15741385,Gallop,515.5,Germany,Male,26.0,9,108231.37,1,1,1,1632.4624999999942,0,0,3,66.29945251422338
2077,15780254,Gartrell,515.5,France,Male,26.0,6,0.0,1,0,0,1632.4624999999942,1,1,1,0.0
2078,15744843,K'ung,515.5,Spain,Female,26.0,6,144855.34,1,0,0,1632.4624999999942,0,0,1,88.73425270105777
2079,15815626,Oluchi,515.5,France,Male,26.0,2,68432.45,2,1,1,1632.4624999999942,1,0,4,41.91976844797369
2080,15784736,Jamieson,515.5,France,Male,26.0,6,136855.24,1,1,0,1632.4624999999942,0,0,2,83.83361945527109
2081,15813412,Barlow,515.5,France,Female,26.0,3,44020.89,1,1,0,1632.4624999999942,1,0,2,26.965942556107816
2082,15809143,White,456.0,Germany,Male,26.0,9,133060.63,1,1,1,1632.4624999999942,0,0,3,81.50914952104596
2083,15617617,Stewart,515.5,Spain,Male,26.0,7,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2084,15779738,Buccho,515.5,France,Male,24.0,1,0.0,1,1,1,1632.4624999999942,0,1,3,0.0
2085,15668669,Benson,423.0,France,Female,26.0,5,97665.61,1,1,0,1632.4624999999942,1,0,2,59.82716907739096
2086,15687477,Thompson,515.5,Germany,Male,26.0,5,185013.02,1,1,0,1632.4624999999942,0,0,2,113.33370291813787
2087,15578908,Todd,515.5,Spain,Female,26.0,0,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2088,15687658,Burgin,515.5,France,Female,26.0,7,65971.61,2,1,0,1632.4624999999942,1,0,3,40.41232800140906
2089,15615020,Nnaife,515.5,Germany,Female,26.0,9,150463.11,2,0,1,1632.4624999999942,0,0,3,92.1694127736475
2090,15608886,Okwudiliolisa,515.5,France,Female,26.0,1,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
2091,15602551,Johnson,515.5,Spain,Male,26.0,9,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2092,15672945,Parkes,515.5,France,Female,26.0,5,136425.18,1,1,0,1632.4624999999942,0,0,2,83.57017695659195
2093,15757408,Lo,515.5,Spain,Male,26.0,3,250898.09,3,0,1,1632.4624999999942,1,0,4,153.69301898205987
2094,15806132,Martin,515.5,France,Male,26.0,4,146798.81,1,1,1,1632.4624999999942,0,0,3,89.92476703140227
2095,15813022,Kapustina,515.5,Spain,Male,26.0,1,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
2096,15673578,Page,515.5,Germany,Female,26.0,7,128486.91,2,1,0,1632.4624999999942,0,0,3,78.70741900656246
2097,15757916,Amaechi,515.5,France,Female,26.0,9,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
2098,15689168,Munro,515.5,Spain,Male,26.0,1,143407.29,2,0,1,1632.4624999999942,0,0,3,87.84721854253958
2099,15769216,Panicucci,515.5,France,Female,26.0,2,0.0,1,1,0,1632.4624999999942,1,0,2,0.0
2100,15593295,Greathouse,515.5,France,Male,26.0,6,76165.65,1,1,1,1632.4624999999942,0,0,3,46.65690636078946
2101,15804814,Ts'ui,515.5,France,Male,26.0,4,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
2102,15778934,Napolitani,515.5,Spain,Female,26.0,8,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
2103,15802351,Beers,515.5,Germany,Female,26.0,6,90560.3,2,1,1,1632.4624999999942,0,0,4,55.47465868281834
2104,15630241,Tretyakova,515.5,France,Male,26.0,3,62391.22,1,1,1,1632.4624999999942,0,0,3,38.21908313360964
2105,15719561,Lin,515.5,France,Male,26.0,5,0.0,3,0,0,1632.4624999999942,0,0,3,0.0
2106,15615096,Costa,492.0,France,Female,26.0,7,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
2107,15659931,Ibezimako,515.5,Germany,Female,26.0,1,123378.2,1,1,0,1632.4624999999942,1,0,2,75.57796886605385
2108,15714586,Marcelo,515.5,Spain,Female,26.0,3,99836.47,1,0,1,1632.4624999999942,0,0,2,61.15697604079748
2109,15634949,Hay,515.5,Germany,Male,26.0,5,161434.36,2,1,1,1632.4624999999942,0,0,4,98.89008782743895
2110,15589224,Moore,515.5,Spain,Male,26.0,5,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
2111,15795990,Lumholtz,515.5,Germany,Female,26.0,10,138311.76,1,1,1,1632.4624999999942,1,0,3,84.72584209438226
2112,15603216,Simpson,515.5,France,Male,25.0,7,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
2113,15631201,Hill,472.0,Spain,Female,26.0,4,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2114,15686255,Mouzon,515.5,Germany,Male,26.0,6,101744.84,1,0,0,1632.4624999999942,0,0,1,62.32598911154183
2115,15746594,Wu,515.5,Spain,Male,26.0,8,0.0,1,1,0,1632.4624999999942,0,1,2,0.0
2116,15718893,Pirozzi,404.0,Germany,Female,26.0,4,125456.07,1,1,0,1632.4624999999942,1,0,2,76.85081280580745
2117,15671609,Ibeabuchi,515.5,France,Male,26.0,7,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2118,15652540,Garnsey,515.5,France,Male,26.0,2,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
2119,15774857,Synnot,460.0,France,Female,26.0,7,0.0,2,1,0,1632.4624999999942,1,1,3,0.0
2120,15791836,Wildman,515.5,France,Male,26.0,5,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
2121,15651554,Anenechukwu,515.5,Germany,Female,26.0,4,118449.21,1,1,1,1632.4624999999942,1,0,3,72.55861007526998
2122,15583576,Tai,515.5,France,Male,26.0,2,0.0,1,0,1,1632.4624999999942,0,1,2,0.0
2123,15732740,Plant,515.5,Spain,Female,26.0,9,178095.55,1,0,0,1632.4624999999942,0,0,1,109.09625795385844
2124,15723320,Azubuike,515.5,Germany,Female,25.0,2,109175.14,2,1,0,1632.4624999999942,0,0,3,66.87757911743785
2125,15603851,Galkin,515.5,France,Male,26.0,7,127785.17,4,0,0,1632.4624999999942,1,0,4,78.2775530831492
2126,15777923,Johnston,515.5,France,Female,26.0,6,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
2127,15735719,Babbage,515.5,France,Female,26.0,9,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
2128,15703482,Walker,515.5,Germany,Male,26.0,9,134260.36,2,1,0,1632.4624999999942,0,0,3,82.24406992503685
2129,15605835,Rice,515.5,France,Male,26.0,8,69143.91,2,0,1,1632.4624999999942,0,0,3,42.355588566353134
2130,15664881,Norton,515.5,France,Male,26.0,4,100054.77,1,1,0,1632.4624999999942,0,0,2,61.29070039893741
2131,15757568,Bogolyubov,515.5,France,Female,26.0,6,0.0,1,1,1,1632.4624999999942,0,1,3,0.0
2132,15792660,Gibbons,515.5,France,Male,26.0,2,116248.88,1,1,0,1632.4624999999942,0,0,2,71.21075062980033
2133,15599722,Chia,515.5,Spain,Female,26.0,6,86053.52,2,1,1,1632.4624999999942,1,0,4,52.71393370444976
2134,15726354,Smith,515.5,France,Female,26.0,6,123157.95,1,1,0,1632.4624999999942,0,0,2,75.4430499934917
2135,15610355,Hunter,515.5,France,Male,26.0,1,63438.91,1,1,0,1632.4624999999942,0,0,2,38.8608681669565
2136,15704284,Ekechukwu,515.5,Germany,Male,26.0,9,95295.39,1,1,0,1632.4624999999942,1,0,2,58.37523986002762
2138,15588219,Ford,515.5,France,Female,26.0,1,106871.81,2,1,0,1632.4624999999942,0,0,3,65.4666248076145
2139,15688619,Scott,515.5,Spain,Male,26.0,3,105266.32,2,1,1,1632.4624999999942,0,0,4,64.48314739235994
2140,15765518,Gregson,515.5,France,Female,26.0,2,105229.53,1,1,0,1632.4624999999942,1,0,2,64.46061088692718
2141,15616931,Moore,515.5,France,Male,26.0,8,102768.42,1,1,0,1632.4624999999942,0,0,2,62.953005046057946
2143,15782591,Cook,515.5,France,Male,26.0,6,112689.95,1,1,0,1632.4624999999942,0,0,2,69.03065154636042
2144,15612109,Speth,515.5,France,Male,26.0,9,122334.26,2,1,1,1632.4624999999942,0,0,4,74.93848097582666
2145,15613712,Boag,515.5,Spain,Male,26.0,1,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2146,15639322,Grave,515.5,Spain,Male,26.0,4,137847.41,2,1,0,1632.4624999999942,0,0,3,84.44139451901682
2147,15594349,Streeten,515.5,France,Male,26.0,5,122486.47,1,0,1,1632.4624999999942,0,0,2,75.03172048362546
2148,15574167,Fox,515.5,France,Male,26.0,2,101286.11,1,1,1,1632.4624999999942,0,0,3,62.044984187998416
2149,15811842,Artemyeva,515.5,Spain,Male,26.0,7,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
2150,15648794,Giordano,515.5,Spain,Male,26.0,4,101247.06,1,1,0,1632.4624999999942,1,0,2,62.02106327097888
2151,15771211,Perkins,515.5,France,Male,26.0,10,86977.96,1,0,1,1632.4624999999942,0,0,2,53.280219300596684
2152,15588614,Walton,515.5,France,Male,26.0,7,0.0,1,1,0,1632.4624999999942,1,1,2,0.0
2153,15630698,Hay,515.5,France,Female,26.0,9,110123.59,1,0,1,1632.4624999999942,1,0,2,67.45857255526568
2154,15694200,Gardner,515.5,France,Male,26.0,8,178111.82,1,0,0,1632.4624999999942,1,0,1,109.10622449214034
2155,15721426,Milne,515.5,Germany,Male,26.0,10,126306.64,3,0,0,1632.4624999999942,1,0,3,77.3718477453543
2156,15725997,She,515.5,France,Female,26.0,6,100768.77,1,1,0,1632.4624999999942,0,0,2,61.72807644892325
2157,15762138,Hu,515.5,France,Male,26.0,5,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
2158,15750649,Uwakwe,515.5,France,Female,26.0,3,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2159,15685706,Bird,515.5,France,Female,26.0,7,118991.79,1,1,1,1632.4624999999942,0,0,3,72.8909791189693
2160,15641835,Anderson,515.5,France,Male,26.0,3,140997.26,1,0,1,1632.4624999999942,0,0,2,86.37090285381778
2161,15586821,Bellew,515.5,France,Male,26.0,5,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
2162,15569678,Cocci,515.5,Germany,Male,26.0,6,166824.59,1,1,0,1632.4624999999942,0,0,2,102.19198909622769
2163,15793842,Krichauff,515.5,France,Female,26.0,2,76322.69,1,1,0,1632.4624999999942,0,0,2,46.753104588926405
2164,15667554,Cameron,515.5,France,Male,26.0,6,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
2165,15794479,Becker,515.5,Spain,Male,26.0,8,149083.7,1,1,1,1632.4624999999942,0,0,3,91.32442552279183
2166,15585041,Ainsworth,511.0,France,Male,26.0,7,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
2167,15780650,Biryukov,515.5,France,Male,26.0,9,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
2168,15780846,Redding,515.5,France,Male,26.0,1,126588.81,2,0,1,1632.4624999999942,0,0,3,77.5446970451085
2169,15805260,Wood,515.5,Germany,Female,26.0,2,143249.67,1,1,0,1632.4624999999942,1,0,2,87.75066502293346
2170,15621629,Scott,515.5,Germany,Male,26.0,8,81844.91,2,1,1,1632.4624999999942,0,0,4,50.135859169812655
2171,15662151,Gould,515.5,France,Male,26.0,4,0.0,1,0,1,1632.4624999999942,0,1,2,0.0
2172,15747174,Hao,515.5,Germany,Male,26.0,9,190298.89,2,1,1,1632.4624999999942,0,0,4,116.57167622533485
2173,15651585,Power,515.5,Germany,Male,26.0,2,117212.18,1,1,1,1632.4624999999942,0,0,3,71.80084075438205
2174,15649738,White,515.5,France,Female,26.0,0,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2175,15633108,Thorpe,515.5,France,Male,26.0,4,139848.17,1,1,0,1632.4624999999942,0,0,2,85.66700307051495
2176,15769254,Tuan,515.5,Germany,Female,26.0,9,101861.36,2,0,0,1632.4624999999942,0,0,2,62.397365942556334
2177,15704746,Inman,515.5,Spain,Male,26.0,2,167455.66,2,1,1,1632.4624999999942,0,0,4,102.57856459183633
2178,15637644,Hanson,515.5,France,Female,24.0,4,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
2179,15609562,MacDonald,515.5,Spain,Female,26.0,1,116360.07,1,1,0,1632.4624999999942,0,0,2,71.2788624547274
2180,15787459,Parkes,515.5,Spain,Male,26.0,3,88466.82,1,0,0,1632.4624999999942,0,0,1,54.192252501971915
2181,15762902,Stanley,515.5,France,Female,26.0,7,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
2182,15738605,Fischer,515.5,Germany,Female,26.0,5,123642.36,1,1,1,1632.4624999999942,1,0,3,75.73978575311864
2183,15724889,Chinweuba,515.5,Spain,Male,26.0,9,0.0,1,0,1,1632.4624999999942,0,0,2,0.0
2184,15730735,Henning,515.5,France,Male,26.0,9,72286.84,2,1,1,1632.4624999999942,0,0,4,44.280857906383915
2185,15689147,Ogochukwu,515.5,France,Female,26.0,1,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
2186,15730397,Narelle,515.5,Spain,Male,26.0,1,109681.61,1,1,1,1632.4624999999942,0,0,3,67.18782820432347
2187,15762169,Bergman,515.5,Germany,Male,26.0,9,145018.64,2,1,0,1632.4624999999942,1,0,3,88.83428562677582
2188,15589320,Sagese,515.5,Spain,Male,26.0,8,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
2189,15799211,Anenechi,515.5,Spain,Female,26.0,8,187487.63,1,1,1,1632.4624999999942,0,0,3,114.84957847423796
2190,15798310,Palerma,480.0,France,Male,26.0,2,165692.91,1,1,1,1632.4624999999942,0,0,3,101.49875418271513
2191,15609998,Okwudilichukwu,515.5,Germany,Female,26.0,5,137648.41,1,1,0,1632.4624999999942,1,0,2,84.31949279079947
2192,15583548,Harrison,515.5,Spain,Female,26.0,6,118560.0,1,1,0,1632.4624999999942,1,0,2,72.62647687159762
2193,15761763,Jamieson,515.5,France,Male,26.0,8,164385.53,1,1,0,1632.4624999999942,0,0,2,100.69789045690213
2194,15764409,Goodman,515.5,France,Male,26.0,9,108286.5,1,1,1,1632.4624999999942,0,0,3,66.33322358094007
2195,15710161,Ko,515.5,France,Female,26.0,2,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2196,15735246,Norman,515.5,Spain,Female,26.0,9,0.0,2,0,0,1632.4624999999942,1,1,2,0.0
2197,15791700,Ugochukwutubelum,515.5,Germany,Male,26.0,2,118079.47,4,1,1,1632.4624999999942,1,0,6,72.33211788938516
2198,15670753,Uvarova,515.5,Spain,Male,26.0,2,127283.78,1,1,1,1632.4624999999942,0,0,3,77.97041585947638
2199,15573876,Chia,473.0,Spain,Male,26.0,8,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2200,15770174,Piazza,515.5,France,Male,26.0,6,141389.06,1,1,0,1632.4624999999942,0,0,2,86.61090836696127
2201,15641114,Power,515.5,France,Male,26.0,8,130091.5,1,1,1,1632.4624999999942,0,0,3,79.6903451074683
2202,15682435,P'eng,515.5,France,Male,26.0,4,143744.77,2,1,0,1632.4624999999942,0,0,3,88.05394917188022
2203,15751788,Johnson,515.5,Spain,Male,26.0,9,97408.03,1,1,1,1632.4624999999942,0,0,3,59.66938291078683
2204,15672598,Walker,515.5,Spain,Male,26.0,9,111927.45,1,1,1,1632.4624999999942,0,0,3,68.56356577869347
2205,15762803,Innes,509.0,France,Male,26.0,3,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2206,15812982,Francis,509.0,Spain,Male,26.0,2,0.0,1,0,0,1632.4624999999942,0,1,1,0.0
2207,15597901,Chidozie,515.5,France,Male,26.0,1,0.0,1,1,1,1632.4624999999942,0,1,3,0.0
2208,15731507,Mackenzie,456.0,France,Female,26.0,1,188285.68,1,0,0,1632.4624999999942,0,0,1,115.3384411586794
2209,15809826,Craigie,515.5,France,Female,26.0,2,109705.52,1,1,0,1632.4624999999942,1,0,2,67.2024747888545
2210,15764237,Manfrin,515.5,Spain,Male,26.0,9,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
2211,15769917,Onyekachi,515.5,Germany,Female,26.0,1,127122.79,3,0,1,1632.4624999999942,0,0,4,77.87179797392004
2212,15641850,Pethard,515.5,France,Male,26.0,0,98241.04,1,1,0,1632.4624999999942,0,0,2,60.17966109481862
2213,15770974,Nwabugwu,515.5,Germany,Female,26.0,8,170840.08,2,0,0,1632.4624999999942,0,0,2,104.65176382305908
2214,15803749,DeRose,498.0,Germany,Female,26.0,4,87541.06,2,1,1,1632.4624999999942,1,0,4,53.62515831144685
2215,15684999,Ch'eng,515.5,France,Female,26.0,4,62610.96,2,0,1,1632.4624999999942,0,0,3,38.35368959470752
2216,15770225,Padovesi,493.0,France,Male,26.0,9,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
2217,15627484,Obielumani,515.5,France,Female,26.0,5,113328.93,1,1,0,1632.4624999999942,0,0,2,69.42207248252281
2218,15610337,Stephens,515.5,Spain,Male,26.0,2,104832.49,1,1,0,1632.4624999999942,0,0,2,64.21739549913114
2219,15752488,Emery,515.5,Spain,Female,26.0,9,102289.85,1,1,1,1632.4624999999942,0,0,3,62.65984670398271
2220,15610056,Dufresne,515.5,Germany,Female,26.0,6,125227.82,2,0,1,1632.4624999999942,0,0,3,76.71099336125666
2221,15806049,Lee,515.5,Germany,Female,26.0,5,140510.89,1,1,0,1632.4624999999942,0,0,2,86.07296645405363
2222,15736069,Hsing,515.5,Germany,Female,26.0,6,132253.22,1,1,0,1632.4624999999942,1,0,2,81.0145531673778
2223,15763662,Longo,515.5,Germany,Male,26.0,2,39043.29,2,1,1,1632.4624999999942,0,0,4,23.91680666477799
2224,15615575,Vial,515.5,France,Male,26.0,8,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2225,15691723,Chukwudi,515.5,Spain,Male,26.0,9,99685.06,1,1,0,1632.4624999999942,0,0,2,61.06422659019754
2226,15774098,Grant,515.5,Germany,Male,26.0,3,125385.49,2,0,1,1632.4624999999942,0,0,3,76.8075775094377
2227,15750808,Ma,515.5,Spain,Male,26.0,2,131365.37,2,1,1,1632.4624999999942,0,0,4,80.4706815623639
2228,15744368,Sun,515.5,Spain,Male,26.0,6,98308.51,1,1,1,1632.4624999999942,0,0,3,60.22099129382779
2229,15610594,Moss,515.5,France,Female,26.0,8,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2230,15756125,Booth,515.5,Spain,Male,26.0,5,140856.16,2,1,0,1632.4624999999942,0,0,3,86.2844690153682
2231,15623277,Ross,515.5,France,Female,26.0,8,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2232,15795954,Ndukaku,515.5,France,Male,26.0,2,172274.01,1,1,0,1632.4624999999942,0,0,2,105.53014847201734
2233,15671969,Pruneda,515.5,Spain,Male,26.0,8,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
2234,15791268,Neumann,515.5,Spain,Male,26.0,0,122447.76,1,0,0,1632.4624999999942,0,0,1,75.00800784091544
2235,15713655,Calabrese,515.5,France,Female,26.0,10,0.0,2,1,1,1632.4624999999942,1,0,4,0.0
2236,15633930,Yobachukwu,515.5,Spain,Female,26.0,6,157559.59,2,1,0,1632.4624999999942,1,0,3,96.51651416188767
2237,15712849,Tung,515.5,Germany,Male,26.0,3,126550.7,1,0,0,1632.4624999999942,1,0,1,77.52135194529764
2238,15639077,Marchesi,515.5,France,Female,26.0,2,158584.82,3,1,0,1632.4624999999942,1,0,4,97.14454083937645
2239,15808784,Hess,515.5,France,Male,26.0,2,163569.61,2,1,1,1632.4624999999942,0,0,4,100.19808111978105
2240,15648577,Pickering,493.0,France,Female,26.0,3,0.0,1,1,1,1632.4624999999942,1,1,3,0.0
2241,15670345,Mazzi,515.5,Germany,Female,26.0,6,127211.45,1,0,0,1632.4624999999942,0,0,1,77.92610856298411
2242,15633112,Madukaego,515.5,Germany,Male,26.0,3,118199.97,2,1,0,1632.4624999999942,1,0,3,72.405932754964
2243,15714397,Trentino,515.5,Germany,Female,26.0,2,101014.08,2,1,1,1632.4624999999942,0,0,4,61.87834636323981
2244,15780038,Paterson,515.5,Spain,Male,26.0,6,119208.85,1,1,0,1632.4624999999942,1,0,2,73.023943888451
2245,15756305,Marchesi,515.0,France,Female,26.0,6,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2246,15578799,Anayolisa,515.5,France,Female,26.0,10,53772.73,1,1,1,1632.4624999999942,1,0,3,32.939641798816325
2247,15800326,Poole,515.5,Spain,Female,26.0,6,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2248,15785485,Zhou,515.5,Germany,Female,26.0,2,138878.81,1,0,1,1632.4624999999942,0,0,2,85.07320076265182
2249,15783958,Bates,515.5,Spain,Female,26.0,1,130922.81,2,0,0,1632.4624999999942,0,0,2,80.19958191995251
2250,15727546,Olejuru,515.5,France,Male,26.0,9,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
2253,15604782,Tan,515.5,Germany,Female,26.0,7,187257.94,1,0,1,1632.4624999999942,0,0,2,114.7088769267292
2254,15589643,Ngozichukwuka,515.5,Spain,Female,26.0,7,0.0,1,1,1,1632.4624999999942,0,1,3,0.0
2255,15585533,Calabrese,515.5,France,Male,26.0,6,147733.64,1,0,1,1632.4624999999942,0,0,2,90.49741724541944
2256,15681506,Lane,478.0,Spain,Male,26.0,1,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2257,15630551,Forbes,515.5,France,Male,26.0,2,163139.27,1,1,1,1632.4624999999942,0,0,3,99.9344671010823
2258,15698349,Davy,515.5,Spain,Female,26.0,4,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2259,15776631,Ma,466.0,France,Female,26.0,5,119540.15,1,0,1,1632.4624999999942,0,0,2,73.2268888259304
2260,15762216,Barrera,515.5,France,Female,26.0,4,129553.76,2,1,0,1632.4624999999942,0,0,3,79.3609409098221
2261,15623927,Alexander,515.5,France,Male,26.0,9,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
2262,15681402,Ngozichukwuka,515.5,Germany,Female,26.0,1,66101.89,1,1,1,1632.4624999999942,0,0,3,40.49213381624401
2263,15586264,Murray,515.5,France,Male,26.0,2,140431.98,1,1,0,1632.4624999999942,1,0,2,86.0246284371007
2264,15594685,Hall,515.5,France,Female,26.0,2,0.0,2,0,0,1632.4624999999942,0,1,2,0.0
2265,15812945,Padovesi,515.5,France,Female,26.0,0,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
2266,15734628,Lysaght,515.5,France,Female,26.0,5,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
2267,15629323,Kelechi,515.5,Germany,Female,26.0,4,116471.43,2,1,0,1632.4624999999942,1,0,3,71.34707841680921
2268,15666823,Nebechi,425.0,France,Male,26.0,4,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
2269,15777553,Hanson,515.5,France,Female,26.0,9,123785.24,1,1,0,1632.4624999999942,1,0,2,75.82730996883569
2270,15613097,Kao,515.5,France,Female,26.0,4,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
2271,15622217,Tu,515.5,France,Female,26.0,8,88758.95,2,0,0,1632.4624999999942,1,0,2,54.37120301385197
2272,15703588,Palerma,515.5,Germany,Male,25.0,5,153611.83,2,1,0,1632.4624999999942,0,0,3,94.09822890265507
2273,15570835,Fallaci,491.0,Germany,Female,26.0,4,112044.72,1,1,1,1632.4624999999942,1,0,3,68.6354020383319
2274,15679299,Shen,515.5,Spain,Female,26.0,7,123826.07,1,0,1,1632.4624999999942,0,0,2,75.8523212631227
2275,15808044,Ts'ui,515.5,France,Female,26.0,9,106804.26,3,1,0,1632.4624999999942,1,0,4,65.42524560288544
2276,15579208,Chikezie,515.5,France,Female,26.0,6,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
2277,15684951,He,515.5,France,Female,26.0,2,68892.77,2,1,0,1632.4624999999942,1,0,3,42.20174736019985
2278,15667620,Dreyer,515.5,France,Female,26.0,6,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2279,15582960,Short,473.0,France,Female,26.0,5,125827.43,1,0,1,1632.4624999999942,0,0,2,77.07829735751997
2280,15590730,Hunt,515.5,Spain,Male,26.0,9,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2281,15763747,Ricci,515.5,France,Male,26.0,7,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
2282,15778320,Teng,515.5,Germany,Female,26.0,5,148495.64,1,0,0,1632.4624999999942,0,0,1,90.9641967273371
2283,15642787,Ijendu,515.5,France,Male,26.0,1,133043.66,1,0,0,1632.4624999999942,0,0,1,81.49875418271506
2284,15624633,Kibby,515.5,France,Male,26.0,9,74989.58,1,1,1,1632.4624999999942,0,0,3,45.936479398454956
2285,15766765,Obiuto,515.5,Germany,Male,26.0,7,60263.23,1,1,0,1632.4624999999942,0,0,2,36.91553711034723
2286,15783615,Ramos,515.5,Germany,Male,26.0,3,129370.91,4,1,1,1632.4624999999942,1,0,6,79.24893221130682
2287,15640161,Calabrese,515.5,Germany,Male,26.0,5,157955.83,2,0,0,1632.4624999999942,0,0,2,96.75923949248485
2288,15619889,Vasin,515.5,France,Male,26.0,4,0.0,1,1,0,1632.4624999999942,0,1,2,0.0
2289,15579166,Munro,515.5,France,Female,26.0,7,70729.17,1,1,1,1632.4624999999942,0,0,3,43.32667366019143
2290,15789097,Keeley,515.5,France,Male,26.0,8,0.0,2,0,1,1632.4624999999942,1,0,3,0.0
2291,15674880,Archer,515.5,Spain,Male,26.0,2,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
2292,15778157,Murray,515.5,Spain,Male,26.0,8,90721.52,2,1,0,1632.4624999999942,0,0,3,55.57341745981934
2293,15779064,Chidiegwu,515.5,France,Male,26.0,2,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
